login_id,customer_id,course_id,login_date,login_duration
L0046929,U0910,C006,2024-04-26,43
L0046930,U0910,C006,2024-05-16,28
L0046931,U0910,C006,2024-05-18,64
L0046932,U0910,C006,2024-05-22,90
L0046933,U0910,C006,2024-06-01,52
L0046934,U0910,C006,2024-06-02,75
L0046935,U0910,C006,2024-06-24,43
L0046936,U0910,C006,2024-07-03,33
L0046937,U0910,C003,2024-08-06,107
L0046938,U0910,C003,2024-09-15,95
L0046939,U0910,C003,2024-10-15,35
L0046940,U0910,C003,2024-10-16,115
L0046941,U0910,C003,2024-10-31,119
L0046942,U0910,C003,2024-11-10,82
L0046943,U0910,C003,2024-12-07,74
L0046944,U0910,C003,2024-12-18,110
L0046945,U0910,C003,2024-12-22,46
L0046946,U0910,C003,2024-12-23,71
L0046947,U0910,C007,2024-09-19,102
L0046948,U0910,C007,2024-09-24,73
L0046949,U0910,C007,2024-09-25,55
L0046950,U0910,C007,2024-10-06,42
L0046951,U0910,C007,2024-10-21,33
L0046952,U0910,C007,2024-10-28,72
L0046953,U0910,C007,2024-11-02,47
L0046954,U0910,C007,2024-11-09,66
L0046955,U0910,C007,2024-11-21,87
L0046956,U0910,C007,2024-11-25,108
L0046957,U0910,C007,2024-12-12,65
L0046958,U0910,C007,2024-12-15,72
L0046959,U0911,C008,2023-10-27,49
L0046960,U0911,C008,2023-12-08,17
L0046961,U0911,C008,2023-12-23,38
L0046962,U0911,C008,2024-01-10,33
L0046963,U0911,C008,2024-02-10,43
L0046964,U0911,C009,2024-01-16,38
L0046965,U0911,C009,2024-02-14,24
L0046966,U0911,C009,2024-03-06,17
L0046967,U0911,C009,2024-03-08,42
L0046968,U0911,C009,2024-04-06,54
L0046969,U0911,C009,2024-05-22,59
L0046970,U0911,C009,2024-05-29,47
L0046971,U0911,C009,2024-06-04,24
L0046972,U0911,C007,2024-02-16,36
L0046973,U0911,C007,2024-03-30,54
L0046974,U0911,C007,2024-04-13,41
L0046975,U0911,C007,2024-04-18,26
L0046976,U0911,C007,2024-04-21,43
L0046977,U0911,C007,2024-06-28,16
L0046978,U0911,C007,2024-07-19,42
L0046979,U0911,C007,2024-07-30,42
L0046980,U0911,C006,2024-03-09,58
L0046981,U0911,C006,2024-05-22,47
L0046982,U0911,C006,2024-05-27,24
L0046983,U0911,C006,2024-06-17,20
L0046984,U0911,C006,2024-06-30,35
L0046985,U0911,C006,2024-07-12,21
L0046986,U0911,C006,2024-07-24,49
L0046987,U0911,C006,2024-08-08,15
L0046988,U0911,C006,2024-08-12,18
L0046989,U0911,C006,2024-08-24,35
L0046990,U0912,C012,2022-07-11,11
L0046991,U0912,C012,2022-09-07,25
L0046992,U0912,C015,2023-01-27,9
L0046993,U0912,C015,2023-03-09,26
L0046994,U0912,C015,2023-05-02,21
L0046995,U0912,C006,2024-04-17,20
L0046996,U0912,C006,2024-06-18,21
L0046997,U0912,C004,2024-03-26,7
L0046998,U0912,C004,2024-04-12,5
L0046999,U0912,C004,2024-06-11,13
L0047000,U0912,C004,2024-06-24,24
L0047001,U0912,C004,2024-07-29,25
L0047002,U0912,C009,2024-11-03,9
L0047003,U0912,C009,2024-11-26,26
L0047004,U0912,C009,2024-12-09,23
L0047005,U0912,C003,2024-10-28,15
L0047006,U0912,C003,2024-11-20,17
L0047007,U0913,C010,2023-08-17,17
L0047008,U0913,C010,2023-09-02,19
L0047009,U0913,C010,2023-09-11,22
L0047010,U0913,C010,2023-10-06,9
L0047011,U0913,C010,2023-10-24,22
L0047012,U0913,C010,2023-12-15,12
L0047013,U0913,C010,2023-12-21,18
L0047014,U0913,C009,2023-10-26,10
L0047015,U0913,C009,2023-10-31,5
L0047016,U0913,C009,2023-11-15,14
L0047017,U0913,C009,2023-11-18,12
L0047018,U0913,C009,2023-12-19,19
L0047019,U0913,C009,2024-01-07,14
L0047020,U0913,C009,2024-01-09,24
L0047021,U0913,C009,2024-01-20,6
L0047022,U0914,C014,2024-01-15,57
L0047023,U0914,C014,2024-02-10,90
L0047024,U0914,C014,2024-02-29,51
L0047025,U0914,C014,2024-03-15,58
L0047026,U0914,C014,2024-03-23,73
L0047027,U0914,C014,2024-04-03,91
L0047028,U0914,C014,2024-04-08,58
L0047029,U0914,C014,2024-06-09,95
L0047030,U0914,C014,2024-06-22,47
L0047031,U0914,C014,2024-06-25,44
L0047032,U0914,C014,2024-07-10,40
L0047033,U0914,C005,2024-03-21,90
L0047034,U0914,C005,2024-04-30,97
L0047035,U0914,C005,2024-05-20,117
L0047036,U0914,C005,2024-06-06,85
L0047037,U0914,C005,2024-06-08,34
L0047038,U0914,C005,2024-06-18,21
L0047039,U0914,C005,2024-07-11,103
L0047040,U0914,C005,2024-07-14,95
L0047041,U0914,C005,2024-07-27,25
L0047042,U0914,C005,2024-08-03,64
L0047043,U0914,C005,2024-08-23,96
L0047044,U0914,C005,2024-08-26,118
L0047045,U0914,C005,2024-09-07,71
L0047046,U0914,C005,2024-09-13,38
L0047047,U0914,C015,2024-06-05,79
L0047048,U0914,C015,2024-07-06,29
L0047049,U0914,C015,2024-07-16,29
L0047050,U0914,C015,2024-07-17,78
L0047051,U0914,C015,2024-08-12,86
L0047052,U0914,C015,2024-09-05,97
L0047053,U0914,C015,2024-09-11,67
L0047054,U0914,C015,2024-09-14,67
L0047055,U0914,C015,2024-09-26,23
L0047056,U0914,C015,2024-10-05,83
L0047057,U0914,C015,2024-10-06,31
L0047058,U0914,C015,2024-10-14,77
L0047059,U0914,C015,2024-10-26,92
L0047060,U0914,C015,2024-10-30,118
L0047061,U0914,C015,2024-11-05,86
L0047062,U0914,C011,2024-06-23,20
L0047063,U0914,C011,2024-07-11,34
L0047064,U0914,C011,2024-08-06,110
L0047065,U0914,C011,2024-08-21,76
L0047066,U0914,C011,2024-10-03,47
L0047067,U0914,C011,2024-10-08,23
L0047068,U0914,C011,2024-10-16,96
L0047069,U0914,C011,2024-10-22,48
L0047070,U0914,C011,2024-11-11,29
L0047071,U0914,C011,2024-11-22,93
L0047072,U0914,C011,2024-11-25,61
L0047073,U0914,C002,2024-09-22,65
L0047074,U0914,C002,2024-09-25,74
L0047075,U0914,C002,2024-10-05,48
L0047076,U0914,C002,2024-10-06,98
L0047077,U0914,C002,2024-10-11,107
L0047078,U0914,C002,2024-10-14,95
L0047079,U0914,C002,2024-11-29,60
L0047080,U0914,C002,2024-12-04,37
L0047081,U0914,C002,2024-12-06,104
L0047082,U0914,C002,2024-12-11,95
L0047083,U0914,C002,2024-12-13,94
L0047084,U0914,C002,2024-12-14,27
L0047085,U0914,C002,2024-12-14,43
L0047086,U0914,C002,2024-12-14,68
L0047087,U0915,C008,2023-10-31,95
L0047088,U0915,C008,2023-11-13,79
L0047089,U0915,C008,2024-01-17,120
L0047090,U0915,C008,2024-01-24,92
L0047091,U0915,C008,2024-02-09,51
L0047092,U0915,C008,2024-02-20,72
L0047093,U0915,C008,2024-03-05,36
L0047094,U0915,C008,2024-03-09,55
L0047095,U0915,C008,2024-04-06,119
L0047096,U0915,C008,2024-04-11,74
L0047097,U0915,C008,2024-04-27,55
L0047098,U0915,C001,2024-05-17,91
L0047099,U0915,C001,2024-06-02,34
L0047100,U0915,C001,2024-07-10,60
L0047101,U0915,C001,2024-07-17,27
L0047102,U0915,C001,2024-08-08,60
L0047103,U0915,C001,2024-09-20,35
L0047104,U0915,C001,2024-09-26,67
L0047105,U0915,C001,2024-10-15,99
L0047106,U0915,C001,2024-10-17,49
L0047107,U0915,C001,2024-10-18,27
L0047108,U0915,C009,2024-09-05,22
L0047109,U0915,C009,2024-09-09,115
L0047110,U0915,C009,2024-09-25,55
L0047111,U0915,C009,2024-10-13,81
L0047112,U0915,C009,2024-11-03,100
L0047113,U0915,C009,2024-11-22,88
L0047114,U0915,C009,2024-11-28,84
L0047115,U0915,C009,2024-12-13,97
L0047116,U0915,C009,2024-12-20,114
L0047117,U0915,C009,2024-12-25,39
L0047118,U0915,C002,2024-10-06,56
L0047119,U0915,C002,2024-10-07,71
L0047120,U0915,C002,2024-10-20,51
L0047121,U0915,C002,2024-10-28,119
L0047122,U0915,C002,2024-10-29,78
L0047123,U0915,C002,2024-10-30,109
L0047124,U0915,C002,2024-12-06,42
L0047125,U0915,C002,2024-12-11,46
L0047126,U0915,C002,2024-12-12,46
L0047127,U0915,C002,2024-12-19,91
L0047128,U0915,C002,2024-12-20,47
L0047129,U0915,C002,2024-12-30,21
L0047130,U0915,C007,2024-10-20,63
L0047131,U0915,C007,2024-11-01,52
L0047132,U0915,C007,2024-11-06,84
L0047133,U0915,C007,2024-11-14,117
L0047134,U0915,C007,2024-11-14,79
L0047135,U0915,C007,2024-12-02,95
L0047136,U0915,C007,2024-12-02,90
L0047137,U0915,C007,2024-12-11,87
L0047138,U0915,C007,2024-12-18,21
L0047139,U0915,C007,2024-12-20,61
L0047140,U0915,C007,2024-12-22,37
L0047141,U0915,C007,2024-12-22,91
L0047142,U0915,C012,2024-11-23,63
L0047143,U0915,C012,2024-11-29,42
L0047144,U0915,C012,2024-12-08,65
L0047145,U0915,C012,2024-12-11,115
L0047146,U0915,C012,2024-12-13,81
L0047147,U0915,C012,2024-12-14,85
L0047148,U0915,C012,2024-12-16,41
L0047149,U0915,C012,2024-12-27,61
L0047150,U0915,C012,2024-12-29,72
L0047151,U0915,C012,2024-12-30,88
L0047152,U0915,C012,2024-12-30,20
L0047153,U0916,C001,2024-10-19,29
L0047154,U0916,C001,2024-10-30,40
L0047155,U0916,C001,2024-11-12,23
L0047156,U0916,C001,2024-12-25,53
L0047157,U0916,C004,2024-12-24,30
L0047158,U0916,C004,2024-12-24,46
L0047159,U0917,C008,2024-05-10,62
L0047160,U0917,C008,2024-05-31,46
L0047161,U0917,C008,2024-06-26,101
L0047162,U0917,C008,2024-06-28,43
L0047163,U0917,C008,2024-07-29,97
L0047164,U0917,C008,2024-08-12,36
L0047165,U0917,C008,2024-08-13,77
L0047166,U0917,C008,2024-09-17,30
L0047167,U0917,C008,2024-10-25,119
L0047168,U0917,C008,2024-10-29,75
L0047169,U0917,C008,2024-11-01,50
L0047170,U0917,C001,2024-07-19,69
L0047171,U0917,C001,2024-07-22,81
L0047172,U0917,C001,2024-07-27,36
L0047173,U0917,C001,2024-10-08,45
L0047174,U0917,C001,2024-10-15,35
L0047175,U0917,C001,2024-11-07,94
L0047176,U0917,C001,2024-11-27,67
L0047177,U0917,C001,2024-11-29,106
L0047178,U0917,C011,2024-10-04,115
L0047179,U0917,C011,2024-10-09,104
L0047180,U0917,C011,2024-10-24,106
L0047181,U0917,C011,2024-11-01,24
L0047182,U0917,C011,2024-11-13,25
L0047183,U0917,C011,2024-11-28,69
L0047184,U0917,C011,2024-11-28,116
L0047185,U0917,C011,2024-12-06,111
L0047186,U0917,C011,2024-12-14,113
L0047187,U0917,C011,2024-12-23,51
L0047188,U0917,C011,2024-12-26,31
L0047189,U0917,C011,2024-12-28,80
L0047190,U0917,C011,2024-12-30,44
L0047191,U0918,C013,2024-08-02,23
L0047192,U0918,C013,2024-08-30,37
L0047193,U0918,C013,2024-09-15,109
L0047194,U0918,C013,2024-10-11,48
L0047195,U0918,C013,2024-10-14,22
L0047196,U0918,C013,2024-10-23,104
L0047197,U0918,C013,2024-11-26,115
L0047198,U0918,C013,2024-12-03,94
L0047199,U0918,C013,2024-12-13,41
L0047200,U0918,C013,2024-12-23,98
L0047201,U0918,C013,2024-12-28,107
L0047202,U0918,C008,2024-09-06,110
L0047203,U0918,C008,2024-09-10,48
L0047204,U0918,C008,2024-09-12,116
L0047205,U0918,C008,2024-09-21,52
L0047206,U0918,C008,2024-10-14,117
L0047207,U0918,C008,2024-10-31,87
L0047208,U0918,C008,2024-11-28,55
L0047209,U0918,C008,2024-12-29,66
L0047210,U0918,C002,2024-08-30,74
L0047211,U0918,C002,2024-09-04,97
L0047212,U0918,C002,2024-09-11,38
L0047213,U0918,C002,2024-09-21,37
L0047214,U0918,C002,2024-10-09,44
L0047215,U0918,C002,2024-10-10,58
L0047216,U0918,C002,2024-10-18,112
L0047217,U0918,C002,2024-10-21,105
L0047218,U0918,C002,2024-11-02,97
L0047219,U0918,C002,2024-12-01,79
L0047220,U0918,C002,2024-12-07,94
L0047221,U0918,C002,2024-12-08,40
L0047222,U0918,C002,2024-12-16,66
L0047223,U0918,C001,2024-10-26,109
L0047224,U0918,C001,2024-10-30,40
L0047225,U0918,C001,2024-11-04,116
L0047226,U0918,C001,2024-11-11,39
L0047227,U0918,C001,2024-11-18,117
L0047228,U0918,C001,2024-11-23,104
L0047229,U0918,C001,2024-11-24,86
L0047230,U0918,C001,2024-11-30,36
L0047231,U0918,C001,2024-12-05,85
L0047232,U0918,C001,2024-12-09,101
L0047233,U0918,C001,2024-12-20,42
L0047234,U0918,C001,2024-12-21,42
L0047235,U0918,C007,2024-11-07,49
L0047236,U0918,C007,2024-11-08,78
L0047237,U0918,C007,2024-11-09,38
L0047238,U0918,C007,2024-11-23,88
L0047239,U0918,C007,2024-11-24,70
L0047240,U0918,C007,2024-11-26,53
L0047241,U0918,C007,2024-11-28,39
L0047242,U0918,C007,2024-11-28,82
L0047243,U0918,C007,2024-11-30,59
L0047244,U0918,C007,2024-12-03,46
L0047245,U0918,C007,2024-12-03,92
L0047246,U0918,C007,2024-12-08,34
L0047247,U0918,C007,2024-12-11,57
L0047248,U0918,C007,2024-12-19,32
L0047249,U0918,C007,2024-12-20,101
L0047250,U0918,C004,2024-11-20,71
L0047251,U0918,C004,2024-11-24,27
L0047252,U0918,C004,2024-11-27,79
L0047253,U0918,C004,2024-11-28,80
L0047254,U0918,C004,2024-12-01,45
L0047255,U0918,C004,2024-12-01,87
L0047256,U0918,C004,2024-12-07,74
L0047257,U0918,C004,2024-12-07,64
L0047258,U0918,C004,2024-12-14,29
L0047259,U0918,C004,2024-12-20,98
L0047260,U0918,C004,2024-12-27,87
L0047261,U0918,C004,2024-12-28,100
L0047262,U0918,C004,2024-12-29,95
L0047263,U0918,C004,2024-12-29,65
L0047264,U0918,C004,2024-12-29,107
L0047265,U0919,C011,2023-07-26,100
L0047266,U0919,C011,2023-07-26,55
L0047267,U0919,C011,2023-08-03,99
L0047268,U0919,C011,2023-08-05,20
L0047269,U0919,C011,2023-09-06,60
L0047270,U0919,C011,2023-09-26,30
L0047271,U0919,C011,2023-10-30,91
L0047272,U0919,C011,2023-11-01,36
L0047273,U0919,C011,2023-12-10,92
L0047274,U0919,C011,2023-12-29,37
L0047275,U0919,C009,2023-10-27,64
L0047276,U0919,C009,2023-12-24,75
L0047277,U0919,C009,2023-12-26,120
L0047278,U0919,C009,2024-01-16,48
L0047279,U0919,C009,2024-01-28,107
L0047280,U0919,C009,2024-01-30,71
L0047281,U0919,C009,2024-02-13,59
L0047282,U0919,C009,2024-03-14,118
L0047283,U0919,C009,2024-03-19,90
L0047284,U0919,C009,2024-03-19,98
L0047285,U0919,C009,2024-04-08,44
L0047286,U0919,C009,2024-04-20,76
L0047287,U0919,C013,2024-04-21,27
L0047288,U0919,C013,2024-04-27,52
L0047289,U0919,C013,2024-06-05,29
L0047290,U0919,C013,2024-06-22,63
L0047291,U0919,C013,2024-07-01,29
L0047292,U0919,C013,2024-07-03,36
L0047293,U0919,C013,2024-07-12,113
L0047294,U0919,C013,2024-08-20,102
L0047295,U0919,C013,2024-09-20,33
L0047296,U0919,C001,2024-05-15,80
L0047297,U0919,C001,2024-07-08,45
L0047298,U0919,C001,2024-07-15,33
L0047299,U0919,C001,2024-07-19,62
L0047300,U0919,C001,2024-09-10,21
L0047301,U0919,C001,2024-10-02,27
L0047302,U0919,C001,2024-10-15,53
L0047303,U0919,C001,2024-10-25,90
L0047304,U0919,C001,2024-10-28,41
L0047305,U0919,C007,2024-12-16,52
L0047306,U0919,C007,2024-12-18,71
L0047307,U0919,C007,2024-12-19,48
L0047308,U0919,C007,2024-12-19,41
L0047309,U0919,C007,2024-12-20,61
L0047310,U0919,C007,2024-12-21,68
L0047311,U0919,C007,2024-12-22,58
L0047312,U0919,C007,2024-12-23,108
L0047313,U0919,C007,2024-12-23,54
L0047314,U0919,C007,2024-12-24,27
L0047315,U0919,C007,2024-12-24,95
L0047316,U0919,C007,2024-12-25,37
L0047317,U0919,C007,2024-12-26,87
L0047318,U0919,C007,2024-12-26,75
L0047319,U0919,C007,2024-12-28,87
L0047320,U0919,C007,2024-12-30,105
L0047321,U0920,C005,2022-10-15,43
L0047322,U0920,C005,2022-10-19,143
L0047323,U0920,C005,2022-10-21,50
L0047324,U0920,C005,2022-11-11,145
L0047325,U0920,C005,2022-11-15,147
L0047326,U0920,C005,2022-12-04,50
L0047327,U0920,C005,2022-12-13,88
L0047328,U0920,C005,2022-12-13,61
L0047329,U0920,C005,2023-01-15,150
L0047330,U0920,C005,2023-01-30,33
L0047331,U0920,C005,2023-02-09,61
L0047332,U0920,C005,2023-02-16,69
L0047333,U0920,C005,2023-02-27,40
L0047334,U0920,C005,2023-03-11,103
L0047335,U0920,C005,2023-03-29,88
L0047336,U0920,C006,2022-10-29,129
L0047337,U0920,C006,2022-11-16,86
L0047338,U0920,C006,2022-12-14,112
L0047339,U0920,C006,2022-12-25,46
L0047340,U0920,C006,2023-01-08,133
L0047341,U0920,C006,2023-02-09,37
L0047342,U0920,C006,2023-03-27,50
L0047343,U0920,C006,2023-04-01,35
L0047344,U0920,C006,2023-04-09,147
L0047345,U0920,C006,2023-04-24,65
L0047346,U0920,C011,2022-12-22,142
L0047347,U0920,C011,2023-01-03,92
L0047348,U0920,C011,2023-01-20,43
L0047349,U0920,C011,2023-01-31,116
L0047350,U0920,C011,2023-02-02,91
L0047351,U0920,C011,2023-02-11,134
L0047352,U0920,C011,2023-02-12,104
L0047353,U0920,C011,2023-02-26,139
L0047354,U0920,C011,2023-02-28,38
L0047355,U0920,C011,2023-03-11,125
L0047356,U0920,C011,2023-03-17,51
L0047357,U0920,C011,2023-04-09,78
L0047358,U0920,C011,2023-04-10,82
L0047359,U0920,C011,2023-04-14,66
L0047360,U0920,C011,2023-04-22,42
L0047361,U0920,C011,2023-05-03,48
L0047362,U0920,C011,2023-05-29,148
L0047363,U0920,C011,2023-06-04,130
L0047364,U0920,C015,2024-04-02,36
L0047365,U0920,C015,2024-04-08,140
L0047366,U0920,C015,2024-04-08,95
L0047367,U0920,C015,2024-04-14,106
L0047368,U0920,C015,2024-04-19,101
L0047369,U0920,C015,2024-04-19,50
L0047370,U0920,C015,2024-05-01,110
L0047371,U0920,C015,2024-05-09,53
L0047372,U0920,C015,2024-06-15,53
L0047373,U0920,C015,2024-06-23,31
L0047374,U0920,C015,2024-07-21,125
L0047375,U0920,C015,2024-08-09,94
L0047376,U0920,C015,2024-08-22,50
L0047377,U0920,C015,2024-08-24,58
L0047378,U0920,C015,2024-09-14,100
L0047379,U0920,C008,2024-12-06,127
L0047380,U0920,C008,2024-12-06,108
L0047381,U0920,C008,2024-12-10,56
L0047382,U0920,C008,2024-12-10,33
L0047383,U0920,C008,2024-12-11,65
L0047384,U0920,C008,2024-12-12,121
L0047385,U0920,C008,2024-12-16,64
L0047386,U0920,C008,2024-12-18,121
L0047387,U0920,C008,2024-12-20,85
L0047388,U0920,C008,2024-12-21,132
L0047389,U0920,C008,2024-12-22,55
L0047390,U0920,C008,2024-12-23,71
L0047391,U0920,C008,2024-12-24,149
L0047392,U0920,C008,2024-12-24,55
L0047393,U0920,C008,2024-12-25,79
L0047394,U0920,C008,2024-12-26,31
L0047395,U0920,C008,2024-12-28,61
L0047396,U0920,C008,2024-12-29,83
L0047397,U0920,C008,2024-12-30,84
L0047398,U0921,C009,2024-12-20,14
L0047399,U0921,C009,2024-12-21,49
L0047400,U0921,C009,2024-12-23,40
L0047401,U0921,C009,2024-12-25,30
L0047402,U0921,C009,2024-12-25,18
L0047403,U0921,C009,2024-12-26,45
L0047404,U0921,C009,2024-12-26,21
L0047405,U0921,C009,2024-12-29,54
L0047406,U0922,C009,2023-05-28,19
L0047407,U0922,C009,2023-06-20,52
L0047408,U0922,C009,2023-08-13,44
L0047409,U0922,C009,2023-09-07,31
L0047410,U0922,C009,2023-09-28,57
L0047411,U0922,C011,2023-07-01,27
L0047412,U0922,C011,2023-07-11,52
L0047413,U0922,C011,2023-07-17,32
L0047414,U0922,C011,2023-07-28,56
L0047415,U0922,C011,2023-10-05,39
L0047416,U0922,C011,2023-10-13,38
L0047417,U0922,C011,2023-10-16,30
L0047418,U0922,C010,2023-07-19,16
L0047419,U0922,C010,2023-08-08,21
L0047420,U0922,C010,2023-08-17,19
L0047421,U0922,C010,2023-09-12,19
L0047422,U0922,C010,2023-10-04,41
L0047423,U0922,C010,2023-10-17,48
L0047424,U0922,C010,2023-10-23,30
L0047425,U0922,C010,2023-10-30,19
L0047426,U0922,C010,2023-11-01,39
L0047427,U0922,C010,2023-12-04,51
L0047428,U0922,C002,2024-03-22,51
L0047429,U0922,C002,2024-03-29,35
L0047430,U0922,C002,2024-05-05,60
L0047431,U0922,C002,2024-05-21,34
L0047432,U0922,C002,2024-06-08,48
L0047433,U0922,C002,2024-06-11,57
L0047434,U0922,C002,2024-06-29,56
L0047435,U0922,C002,2024-07-23,15
L0047436,U0922,C002,2024-07-29,22
L0047437,U0922,C002,2024-08-08,55
L0047438,U0922,C002,2024-08-14,37
L0047439,U0922,C002,2024-08-17,33
L0047440,U0923,C002,2023-03-05,7
L0047441,U0923,C002,2023-03-15,23
L0047442,U0923,C002,2023-04-07,7
L0047443,U0923,C002,2023-04-23,15
L0047444,U0923,C002,2023-04-29,21
L0047445,U0923,C002,2023-05-11,5
L0047446,U0923,C002,2023-06-15,25
L0047447,U0923,C002,2023-07-07,17
L0047448,U0923,C002,2023-07-21,17
L0047449,U0923,C002,2023-07-29,24
L0047450,U0923,C004,2023-02-18,23
L0047451,U0923,C004,2023-03-23,14
L0047452,U0923,C004,2023-03-25,17
L0047453,U0923,C004,2023-03-27,9
L0047454,U0923,C004,2023-06-24,17
L0047455,U0923,C004,2023-06-29,17
L0047456,U0923,C004,2023-07-13,22
L0047457,U0924,C015,2023-05-09,12
L0047458,U0924,C015,2023-06-06,13
L0047459,U0924,C015,2023-06-29,20
L0047460,U0924,C015,2023-07-17,21
L0047461,U0924,C015,2023-10-08,12
L0047462,U0924,C014,2023-08-22,9
L0047463,U0924,C014,2023-11-01,13
L0047464,U0925,C012,2024-02-25,20
L0047465,U0925,C012,2024-04-03,21
L0047466,U0925,C014,2024-06-02,28
L0047467,U0925,C014,2024-06-18,7
L0047468,U0925,C014,2024-07-24,6
L0047469,U0925,C014,2024-07-29,15
L0047470,U0925,C014,2024-09-29,7
L0047471,U0925,C009,2024-12-01,17
L0047472,U0925,C007,2024-12-11,5
L0047473,U0926,C011,2023-02-05,25
L0047474,U0926,C001,2023-06-26,12
L0047475,U0926,C014,2023-11-25,11
L0047476,U0926,C014,2024-01-20,25
L0047477,U0926,C014,2024-04-05,18
L0047478,U0926,C003,2024-05-25,7
L0047479,U0926,C003,2024-09-25,20
L0047480,U0926,C003,2024-10-02,17
L0047481,U0926,C003,2024-10-05,10
L0047482,U0926,C004,2024-08-26,26
L0047483,U0926,C004,2024-09-02,14
L0047484,U0926,C004,2024-09-28,29
L0047485,U0926,C004,2024-10-04,12
L0047486,U0926,C004,2024-10-06,19
L0047487,U0926,C007,2024-09-12,23
L0047488,U0926,C007,2024-09-24,30
L0047489,U0926,C007,2024-09-30,8
L0047490,U0926,C007,2024-11-24,18
L0047491,U0927,C004,2022-11-15,39
L0047492,U0927,C004,2022-11-30,77
L0047493,U0927,C004,2022-12-05,134
L0047494,U0927,C004,2022-12-14,140
L0047495,U0927,C004,2022-12-23,72
L0047496,U0927,C004,2022-12-30,53
L0047497,U0927,C004,2023-01-26,109
L0047498,U0927,C004,2023-01-28,142
L0047499,U0927,C004,2023-02-08,102
L0047500,U0927,C004,2023-02-14,106
L0047501,U0927,C004,2023-02-17,51
L0047502,U0927,C004,2023-03-23,103
L0047503,U0927,C004,2023-04-15,113
L0047504,U0927,C004,2023-05-07,126
L0047505,U0927,C007,2023-09-11,131
L0047506,U0927,C007,2023-09-18,38
L0047507,U0927,C007,2023-10-08,57
L0047508,U0927,C007,2023-10-16,107
L0047509,U0927,C007,2023-10-23,107
L0047510,U0927,C007,2023-11-12,72
L0047511,U0927,C007,2023-11-16,133
L0047512,U0927,C007,2023-11-17,41
L0047513,U0927,C007,2024-01-09,118
L0047514,U0927,C007,2024-01-31,108
L0047515,U0927,C014,2023-10-29,78
L0047516,U0927,C014,2023-11-13,127
L0047517,U0927,C014,2023-12-04,106
L0047518,U0927,C014,2023-12-20,144
L0047519,U0927,C014,2024-01-21,75
L0047520,U0927,C014,2024-01-23,77
L0047521,U0927,C014,2024-01-29,40
L0047522,U0927,C014,2024-02-09,146
L0047523,U0927,C014,2024-02-15,139
L0047524,U0927,C014,2024-02-25,39
L0047525,U0927,C014,2024-03-04,112
L0047526,U0927,C014,2024-03-27,109
L0047527,U0927,C014,2024-04-02,49
L0047528,U0927,C013,2023-12-05,87
L0047529,U0927,C013,2023-12-11,47
L0047530,U0927,C013,2023-12-17,67
L0047531,U0927,C013,2024-01-10,34
L0047532,U0927,C013,2024-01-16,99
L0047533,U0927,C013,2024-01-23,95
L0047534,U0927,C013,2024-02-14,80
L0047535,U0927,C013,2024-02-29,134
L0047536,U0927,C013,2024-03-01,78
L0047537,U0927,C013,2024-03-04,86
L0047538,U0927,C013,2024-03-19,136
L0047539,U0927,C013,2024-03-31,73
L0047540,U0927,C013,2024-04-19,128
L0047541,U0927,C013,2024-04-27,131
L0047542,U0927,C013,2024-04-30,99
L0047543,U0927,C003,2024-05-02,121
L0047544,U0927,C003,2024-05-24,147
L0047545,U0927,C003,2024-05-24,87
L0047546,U0927,C003,2024-05-28,147
L0047547,U0927,C003,2024-05-29,94
L0047548,U0927,C003,2024-06-07,100
L0047549,U0927,C003,2024-06-14,31
L0047550,U0927,C003,2024-07-10,149
L0047551,U0927,C003,2024-07-14,50
L0047552,U0927,C003,2024-07-18,74
L0047553,U0927,C003,2024-07-20,44
L0047554,U0927,C003,2024-07-23,32
L0047555,U0927,C003,2024-08-04,128
L0047556,U0927,C003,2024-08-11,53
L0047557,U0927,C003,2024-08-18,61
L0047558,U0927,C003,2024-09-20,55
L0047559,U0927,C003,2024-10-16,80
L0047560,U0927,C010,2024-07-14,73
L0047561,U0927,C010,2024-07-27,94
L0047562,U0927,C010,2024-08-24,54
L0047563,U0927,C010,2024-09-08,144
L0047564,U0927,C010,2024-09-13,100
L0047565,U0927,C010,2024-09-20,144
L0047566,U0927,C010,2024-10-09,75
L0047567,U0927,C010,2024-10-22,106
L0047568,U0927,C010,2024-10-22,141
L0047569,U0927,C010,2024-10-25,55
L0047570,U0927,C010,2024-11-04,51
L0047571,U0927,C010,2024-11-11,126
L0047572,U0927,C010,2024-12-01,103
L0047573,U0927,C009,2024-09-21,101
L0047574,U0927,C009,2024-09-24,30
L0047575,U0927,C009,2024-09-26,141
L0047576,U0927,C009,2024-09-30,84
L0047577,U0927,C009,2024-10-02,56
L0047578,U0927,C009,2024-10-03,109
L0047579,U0927,C009,2024-10-04,63
L0047580,U0927,C009,2024-10-04,136
L0047581,U0927,C009,2024-10-04,149
L0047582,U0927,C009,2024-10-13,138
L0047583,U0927,C009,2024-10-17,33
L0047584,U0927,C009,2024-10-18,143
L0047585,U0927,C009,2024-10-20,40
L0047586,U0927,C009,2024-10-28,111
L0047587,U0927,C009,2024-10-30,35
L0047588,U0927,C009,2024-11-04,112
L0047589,U0927,C009,2024-11-07,33
L0047590,U0927,C009,2024-11-25,128
L0047591,U0927,C009,2024-12-18,60
L0047592,U0927,C009,2024-12-18,76
L0047593,U0927,C012,2024-12-24,63
