purchase_id,customer_id,course_id,purchase_date,amount_paid
P002094,U0406,C004,2024-12-04,99
P002095,U0407,C005,2022-11-27,49
P002096,U0407,C002,2023-01-27,89
P002097,U0407,C007,2023-10-19,19
P002098,U0407,C006,2024-04-04,49
P002099,U0407,C003,2024-08-02,79
P002100,U0408,C015,2024-01-17,89
P002101,U0408,C008,2024-08-13,29
P002102,U0409,C005,2024-12-20,49
P002103,U0410,C002,2023-08-10,89
P002104,U0410,C003,2023-10-20,79
P002105,U0410,C010,2024-01-10,49
P002106,U0410,C011,2024-08-06,79
P002107,U0410,C005,2024-09-16,49
P002108,U0410,C012,2024-10-10,49
P002109,U0411,C002,2023-11-13,89
P002110,U0411,C015,2024-04-06,89
P002111,U0411,C014,2024-04-21,79
P002112,U0411,C012,2024-05-16,49
P002113,U0411,C005,2024-06-15,49
P002114,U0411,C003,2024-10-14,79
P002115,U0412,C007,2023-12-05,19
P002116,U0412,C009,2024-01-17,39
P002117,U0412,C005,2024-01-21,49
P002118,U0412,C004,2024-01-29,99
P002119,U0412,C008,2024-08-01,29
P002120,U0412,C014,2024-11-15,79
P002121,U0413,C010,2022-10-16,49
P002122,U0413,C009,2022-10-21,39
P002123,U0413,C008,2023-11-04,29
P002124,U0413,C015,2023-12-26,89
P002125,U0413,C013,2024-01-27,69
P002126,U0413,C002,2024-03-27,89
P002127,U0413,C007,2024-07-03,19
P002128,U0413,C006,2024-08-07,49
P002129,U0414,C013,2024-04-06,69
P002130,U0414,C010,2024-04-20,49
P002131,U0414,C001,2024-05-17,99
P002132,U0414,C007,2024-08-18,19
P002133,U0414,C008,2024-09-01,29
P002134,U0414,C004,2024-10-25,99
P002135,U0414,C002,2024-10-28,89
P002136,U0414,C003,2024-11-01,79
P002137,U0414,C006,2024-11-12,49
P002138,U0414,C009,2024-12-12,39
P002139,U0414,C005,2024-12-29,49
P002140,U0415,C014,2023-05-22,79
P002141,U0415,C009,2024-01-22,39
P002142,U0415,C006,2024-08-03,49
P002143,U0415,C008,2024-11-27,29
P002144,U0415,C007,2024-12-05,19
P002145,U0415,C011,2024-12-26,79
P002146,U0416,C015,2023-05-21,89
P002147,U0416,C004,2023-08-17,99
P002148,U0416,C005,2023-08-31,49
P002149,U0416,C001,2023-11-08,99
P002150,U0416,C006,2024-01-05,49
P002151,U0416,C014,2024-03-10,79
P002152,U0416,C010,2024-03-29,49
P002153,U0416,C011,2024-09-04,79
P002154,U0416,C007,2024-11-25,19
P002155,U0416,C003,2024-11-29,79
P002156,U0417,C003,2023-02-15,79
P002157,U0417,C011,2023-03-03,79
P002158,U0417,C014,2023-05-26,79
P002159,U0417,C015,2024-03-20,89
P002160,U0417,C001,2024-08-14,99
P002161,U0417,C010,2024-11-24,49
P002162,U0418,C012,2024-12-20,49
P002163,U0419,C015,2022-12-30,89
P002164,U0419,C001,2024-06-29,99
P002165,U0419,C011,2024-10-26,79
P002166,U0420,C010,2023-09-02,49
P002167,U0420,C014,2024-05-16,79
P002168,U0420,C012,2024-09-20,49
P002169,U0420,C006,2024-10-10,49
P002170,U0421,C003,2024-10-09,79
P002171,U0421,C007,2024-10-23,19
P002172,U0421,C005,2024-11-11,49
P002173,U0422,C001,2022-07-02,99
P002174,U0422,C011,2023-12-06,79
P002175,U0422,C002,2024-05-11,89
P002176,U0422,C014,2024-07-07,79
P002177,U0423,C006,2024-12-02,49
P002178,U0424,C004,2022-12-02,99
P002179,U0424,C002,2023-06-06,89
P002180,U0424,C010,2023-06-27,49
P002181,U0424,C015,2023-12-24,89
P002182,U0424,C001,2024-05-25,99
P002183,U0425,C008,2023-07-15,29
P002184,U0425,C003,2023-07-25,79
P002185,U0425,C007,2023-09-25,19
P002186,U0425,C006,2023-10-20,49
P002187,U0425,C002,2024-01-16,89
P002188,U0425,C005,2024-02-26,49
P002189,U0425,C013,2024-03-06,69
P002190,U0425,C009,2024-04-08,39
P002191,U0425,C010,2024-06-01,49
P002192,U0425,C012,2024-09-11,49
P002193,U0426,C004,2023-05-01,99
P002194,U0426,C005,2023-06-12,49
P002195,U0426,C001,2023-08-21,99
P002196,U0426,C014,2024-02-23,79
P002197,U0426,C008,2024-03-21,29
P002198,U0426,C009,2024-06-12,39
P002199,U0426,C003,2024-12-05,79
P002200,U0427,C004,2024-12-06,99
P002201,U0428,C014,2023-02-11,79
P002202,U0428,C010,2023-06-15,49
P002203,U0428,C002,2023-10-21,89
P002204,U0428,C011,2024-02-01,79
P002205,U0428,C012,2024-04-04,49
P002206,U0429,C011,2024-06-09,79
P002207,U0429,C012,2024-08-25,49
P002208,U0430,C004,2022-11-08,99
P002209,U0430,C005,2024-04-07,49
P002210,U0430,C009,2024-11-04,39
P002211,U0430,C013,2024-11-20,69
P002212,U0431,C015,2022-10-22,89
P002213,U0431,C012,2023-04-08,49
P002214,U0431,C014,2024-12-19,79
P002215,U0432,C011,2024-07-27,79
P002216,U0432,C007,2024-08-27,19
P002217,U0432,C002,2024-09-13,89
P002218,U0432,C009,2024-11-19,39
P002219,U0433,C001,2022-11-30,99
P002220,U0433,C014,2023-01-30,79
P002221,U0433,C007,2023-02-22,19
P002222,U0433,C005,2024-03-14,49
P002223,U0433,C015,2024-07-23,89
P002224,U0433,C006,2024-09-28,49
P002225,U0434,C013,2024-05-24,69
P002226,U0434,C014,2024-05-28,79
P002227,U0434,C011,2024-06-04,79
P002228,U0434,C006,2024-11-20,49
P002229,U0435,C010,2024-07-19,49
P002230,U0435,C011,2024-08-24,79
P002231,U0436,C012,2023-02-03,49
P002232,U0436,C010,2023-05-22,49
P002233,U0436,C013,2024-12-20,69
P002234,U0437,C007,2022-11-08,19
P002235,U0437,C002,2024-06-01,89
P002236,U0437,C011,2024-06-05,79
P002237,U0437,C012,2024-09-03,49
P002238,U0437,C013,2024-10-02,69
P002239,U0438,C005,2022-08-30,49
P002240,U0438,C006,2023-04-22,49
P002241,U0439,C003,2023-03-19,79
P002242,U0439,C012,2023-03-24,49
P002243,U0439,C005,2023-12-06,49
P002244,U0439,C006,2024-01-13,49
P002245,U0439,C011,2024-02-07,79
P002246,U0439,C013,2024-06-01,69
P002247,U0439,C010,2024-12-17,49
P002248,U0440,C015,2024-04-24,89
P002249,U0440,C001,2024-06-02,99
P002250,U0440,C010,2024-07-14,49
P002251,U0440,C005,2024-08-08,49
P002252,U0440,C013,2024-10-30,69
P002253,U0440,C007,2024-11-27,19
P002254,U0440,C006,2024-11-27,49
P002255,U0441,C010,2023-02-14,49
P002256,U0441,C004,2023-11-20,99
P002257,U0441,C012,2024-01-17,49
P002258,U0442,C012,2023-02-18,49
P002259,U0443,C003,2024-05-02,79
P002260,U0443,C013,2024-06-12,69
P002261,U0443,C001,2024-09-05,99
P002262,U0443,C004,2024-09-18,99
P002263,U0444,C006,2024-03-16,49
P002264,U0444,C014,2024-07-13,79
P002265,U0444,C013,2024-11-13,69
P002266,U0444,C001,2024-11-19,99
P002267,U0445,C010,2023-06-15,49
P002268,U0445,C013,2023-12-24,69
P002269,U0445,C006,2024-08-05,49
P002270,U0445,C002,2024-09-28,89
P002271,U0446,C003,2024-01-04,79
P002272,U0446,C004,2024-03-05,99
P002273,U0446,C012,2024-10-05,49
P002274,U0446,C001,2024-12-15,99
P002275,U0447,C004,2024-02-26,99
P002276,U0447,C007,2024-05-17,19
P002277,U0447,C012,2024-06-27,49
P002278,U0447,C005,2024-07-16,49
P002279,U0447,C001,2024-08-10,99
P002280,U0447,C009,2024-11-30,39
P002281,U0448,C003,2024-06-23,79
P002282,U0448,C007,2024-09-20,19
P002283,U0448,C005,2024-10-05,49
P002284,U0448,C010,2024-10-14,49
P002285,U0449,C014,2022-07-03,79
P002286,U0449,C011,2022-12-29,79
P002287,U0449,C008,2023-08-07,29
P002288,U0449,C015,2023-09-01,89
P002289,U0449,C009,2024-02-15,39
P002290,U0449,C013,2024-06-11,69
P002291,U0449,C001,2024-09-19,99
P002292,U0449,C007,2024-10-06,19
P002293,U0450,C009,2022-04-11,39
P002294,U0450,C002,2022-04-26,89
P002295,U0450,C008,2022-06-14,29
P002296,U0450,C001,2022-10-21,99
P002297,U0450,C004,2022-12-08,99
P002298,U0450,C007,2023-01-05,19
P002299,U0450,C003,2023-09-24,79
P002300,U0450,C011,2024-08-31,79
P002301,U0451,C004,2024-05-24,99
P002302,U0451,C009,2024-07-05,39
P002303,U0451,C002,2024-10-10,89
P002304,U0452,C002,2022-09-01,89
P002305,U0452,C008,2022-10-28,29
P002306,U0452,C001,2022-11-28,99
P002307,U0452,C004,2023-04-07,99
P002308,U0452,C014,2024-01-16,79
P002309,U0452,C009,2024-02-14,39
P002310,U0452,C006,2024-06-20,49
P002311,U0452,C011,2024-07-12,79
P002312,U0452,C005,2024-09-06,49
P002313,U0452,C010,2024-09-16,49
P002314,U0452,C015,2024-09-20,89
P002315,U0452,C012,2024-11-18,49
P002316,U0453,C014,2023-01-24,79
P002317,U0453,C001,2023-08-21,99
P002318,U0453,C006,2023-09-26,49
P002319,U0453,C004,2024-09-27,99
P002320,U0454,C006,2024-02-16,49
P002321,U0454,C013,2024-03-06,69
P002322,U0454,C010,2024-05-05,49
P002323,U0455,C012,2024-12-19,49
P002324,U0455,C015,2024-12-21,89
P002325,U0455,C011,2024-12-23,79
P002326,U0455,C008,2024-12-24,29
P002327,U0456,C010,2024-04-27,49
P002328,U0456,C006,2024-07-15,49
P002329,U0456,C003,2024-09-03,79
P002330,U0456,C007,2024-09-22,19
P002331,U0457,C007,2023-07-07,19
P002332,U0457,C005,2023-09-26,49
P002333,U0457,C013,2024-06-11,69
P002334,U0457,C014,2024-10-03,79
P002335,U0458,C004,2022-05-24,99
P002336,U0458,C011,2022-11-18,79
P002337,U0458,C015,2022-11-27,89
P002338,U0458,C005,2023-07-30,49
P002339,U0458,C014,2024-04-12,79
P002340,U0458,C003,2024-12-11,79
P002341,U0458,C012,2024-12-26,49
P002342,U0459,C002,2023-06-20,89
P002343,U0459,C001,2023-09-27,99
P002344,U0459,C005,2023-11-18,49
P002345,U0459,C004,2024-02-22,99
P002346,U0459,C012,2024-09-01,49
P002347,U0459,C013,2024-09-02,69
P002348,U0459,C006,2024-11-23,49
P002349,U0460,C013,2024-03-20,69
P002350,U0460,C002,2024-03-29,89
P002351,U0460,C012,2024-04-04,49
P002352,U0460,C014,2024-04-13,79
P002353,U0460,C006,2024-04-29,49
P002354,U0460,C003,2024-05-13,79
P002355,U0460,C004,2024-06-11,99
P002356,U0460,C011,2024-06-27,79
P002357,U0460,C010,2024-08-30,49
P002358,U0461,C002,2024-09-10,89
P002359,U0461,C007,2024-09-11,19
P002360,U0461,C014,2024-09-15,79
P002361,U0461,C010,2024-09-18,49
P002362,U0461,C009,2024-10-13,39
P002363,U0461,C015,2024-10-18,89
P002364,U0461,C005,2024-10-28,49
P002365,U0461,C011,2024-11-13,79
P002366,U0461,C003,2024-11-15,79
P002367,U0461,C013,2024-11-20,69
P002368,U0462,C002,2024-02-10,89
P002369,U0462,C015,2024-03-04,89
P002370,U0462,C014,2024-06-18,79
P002371,U0462,C012,2024-06-25,49
P002372,U0462,C013,2024-07-08,69
P002373,U0462,C009,2024-07-08,39
P002374,U0462,C007,2024-09-21,19
P002375,U0463,C013,2023-06-23,69
P002376,U0463,C003,2023-09-22,79
P002377,U0463,C014,2023-12-24,79
P002378,U0463,C001,2024-02-06,99
P002379,U0463,C005,2024-03-26,49
P002380,U0463,C002,2024-07-05,89
P002381,U0463,C012,2024-10-04,49
P002382,U0464,C011,2023-02-10,79
P002383,U0464,C009,2024-01-14,39
P002384,U0464,C003,2024-03-15,79
P002385,U0464,C005,2024-07-13,49
P002386,U0464,C001,2024-10-24,99
P002387,U0465,C012,2024-12-18,49
P002388,U0466,C004,2023-06-02,99
P002389,U0466,C013,2023-08-21,69
P002390,U0466,C014,2023-11-08,79
P002391,U0466,C015,2024-01-31,89
P002392,U0466,C003,2024-02-12,79
P002393,U0466,C007,2024-05-01,19
P002394,U0466,C009,2024-07-04,39
P002395,U0467,C009,2022-04-29,39
P002396,U0467,C010,2023-04-18,49
P002397,U0467,C006,2023-05-19,49
P002398,U0467,C015,2024-01-01,89
P002399,U0468,C006,2022-10-28,49
P002400,U0468,C014,2024-03-02,79
P002401,U0469,C004,2022-10-09,99
P002402,U0469,C014,2023-03-04,79
P002403,U0469,C009,2024-02-29,39
P002404,U0469,C006,2024-06-09,49
P002405,U0469,C010,2024-09-13,49
P002406,U0469,C011,2024-12-04,79
P002407,U0469,C015,2024-12-24,89
P002408,U0470,C005,2023-08-01,49
P002409,U0471,C015,2023-01-04,89
P002410,U0471,C008,2023-05-08,29
P002411,U0472,C014,2023-07-06,79
P002412,U0472,C007,2024-01-04,19
P002413,U0472,C010,2024-01-20,49
P002414,U0472,C008,2024-05-17,29
P002415,U0473,C005,2023-04-23,49
P002416,U0473,C009,2023-11-18,39
P002417,U0473,C002,2024-02-16,89
P002418,U0474,C012,2023-06-16,49
P002419,U0474,C015,2023-08-03,89
P002420,U0474,C005,2023-09-18,49
P002421,U0474,C004,2023-12-30,99
P002422,U0474,C002,2024-01-06,89
P002423,U0474,C008,2024-11-15,29
P002424,U0475,C012,2024-12-04,49
P002425,U0476,C007,2023-08-10,19
P002426,U0476,C013,2023-11-06,69
P002427,U0476,C011,2023-11-30,79
P002428,U0476,C005,2024-01-15,49
P002429,U0476,C012,2024-03-13,49
P002430,U0476,C008,2024-04-16,29
P002431,U0476,C015,2024-04-21,89
P002432,U0476,C006,2024-05-02,49
P002433,U0476,C003,2024-05-11,79
P002434,U0476,C001,2024-07-25,99
P002435,U0476,C002,2024-09-15,89
P002436,U0476,C010,2024-11-22,49
P002437,U0477,C013,2024-07-08,69
P002438,U0477,C007,2024-07-13,19
P002439,U0477,C015,2024-07-21,89
P002440,U0477,C003,2024-07-22,79
P002441,U0477,C012,2024-07-23,49
P002442,U0477,C001,2024-07-27,99
P002443,U0478,C008,2024-09-01,29
P002444,U0478,C011,2024-09-03,79
P002445,U0478,C015,2024-09-15,89
P002446,U0478,C006,2024-09-23,49
P002447,U0478,C004,2024-10-06,99
P002448,U0478,C003,2024-11-11,79
P002449,U0478,C010,2024-11-16,49
P002450,U0478,C002,2024-11-29,89
P002451,U0478,C009,2024-12-15,39
P002452,U0478,C005,2024-12-20,49
P002453,U0478,C012,2024-12-22,49
P002454,U0478,C007,2024-12-26,19
P002455,U0479,C005,2023-06-02,49
P002456,U0479,C015,2023-10-28,89
P002457,U0479,C013,2023-12-14,69
P002458,U0479,C011,2024-11-03,79
P002459,U0480,C003,2024-04-03,79
P002460,U0480,C007,2024-04-29,19
P002461,U0480,C008,2024-05-09,29
P002462,U0480,C005,2024-06-03,49
P002463,U0480,C012,2024-06-18,49
P002464,U0480,C014,2024-07-17,79
P002465,U0480,C009,2024-10-03,39
P002466,U0481,C004,2023-09-17,99
P002467,U0481,C008,2024-08-06,29
P002468,U0481,C010,2024-12-09,49
P002469,U0482,C001,2024-06-16,99
P002470,U0482,C013,2024-07-23,69
P002471,U0482,C010,2024-09-03,49
P002472,U0482,C003,2024-09-03,79
P002473,U0482,C002,2024-12-15,89
P002474,U0482,C009,2024-12-23,39
P002475,U0483,C013,2023-04-02,69
P002476,U0483,C014,2023-04-29,79
P002477,U0483,C011,2024-06-19,79
P002478,U0483,C002,2024-09-09,89
P002479,U0484,C014,2024-04-16,79
P002480,U0484,C010,2024-04-19,49
P002481,U0484,C004,2024-04-23,99
P002482,U0484,C012,2024-05-12,49
P002483,U0484,C011,2024-05-12,79
P002484,U0485,C009,2024-05-19,39
P002485,U0485,C011,2024-05-22,79
P002486,U0485,C015,2024-06-28,89
P002487,U0485,C001,2024-07-13,99
P002488,U0485,C003,2024-07-15,79
P002489,U0486,C006,2023-07-27,49
P002490,U0486,C003,2023-08-12,79
P002491,U0486,C010,2023-11-02,49
P002492,U0486,C001,2024-01-08,99
P002493,U0486,C011,2024-04-30,79
P002494,U0486,C015,2024-07-29,89
P002495,U0486,C009,2024-11-24,39
P002496,U0487,C011,2023-04-15,79
P002497,U0487,C015,2023-05-24,89
P002498,U0487,C002,2024-01-16,89
P002499,U0487,C014,2024-11-05,79
P002500,U0487,C004,2024-11-18,99
P002501,U0488,C005,2023-12-21,49
P002502,U0488,C001,2024-01-17,99
P002503,U0488,C007,2024-02-20,19
P002504,U0488,C003,2024-02-22,79
P002505,U0488,C015,2024-03-07,89
P002506,U0489,C003,2024-07-15,79
P002507,U0489,C008,2024-12-29,29
P002508,U0490,C013,2023-10-23,69
P002509,U0490,C006,2023-11-26,49
P002510,U0490,C007,2024-01-11,19
P002511,U0490,C009,2024-02-20,39
P002512,U0490,C004,2024-03-25,99
P002513,U0491,C005,2023-07-16,49
P002514,U0491,C001,2023-08-19,99
P002515,U0491,C004,2023-11-02,99
P002516,U0491,C011,2024-01-06,79
P002517,U0491,C003,2024-07-15,79
P002518,U0492,C014,2023-10-17,79
P002519,U0492,C004,2023-11-25,99
P002520,U0492,C008,2024-02-18,29
P002521,U0492,C007,2024-04-10,19
P002522,U0492,C010,2024-04-20,49
P002523,U0492,C009,2024-12-07,39
P002524,U0493,C003,2023-03-08,79
P002525,U0493,C011,2023-07-29,79
P002526,U0493,C010,2024-02-07,49
P002527,U0493,C001,2024-02-22,99
P002528,U0493,C007,2024-08-11,19
P002529,U0494,C014,2022-09-02,79
P002530,U0494,C005,2022-09-11,49
P002531,U0494,C013,2022-12-05,69
P002532,U0494,C010,2023-08-19,49
P002533,U0494,C003,2024-01-24,79
P002534,U0494,C009,2024-04-06,39
P002535,U0494,C001,2024-06-19,99
P002536,U0494,C002,2024-07-17,89
P002537,U0495,C008,2022-10-03,29
P002538,U0495,C013,2022-11-26,69
P002539,U0495,C001,2022-12-19,99
P002540,U0495,C004,2023-07-04,99
P002541,U0495,C003,2023-09-17,79
P002542,U0495,C006,2023-10-10,49
P002543,U0495,C012,2023-10-11,49
P002544,U0495,C010,2023-11-30,49
P002545,U0495,C002,2023-12-21,89
P002546,U0495,C014,2024-06-16,79
P002547,U0495,C015,2024-10-07,89
P002548,U0495,C011,2024-11-14,79
P002549,U0496,C003,2022-12-28,79
P002550,U0496,C014,2023-01-28,79
P002551,U0497,C012,2023-12-20,49
P002552,U0497,C014,2024-01-05,79
P002553,U0497,C002,2024-03-10,89
P002554,U0497,C008,2024-05-04,29
P002555,U0497,C004,2024-09-04,99
P002556,U0497,C006,2024-10-19,49
P002557,U0497,C011,2024-11-13,79
P002558,U0498,C002,2022-08-23,89
P002559,U0498,C004,2024-02-01,99
P002560,U0498,C013,2024-03-15,69
P002561,U0499,C007,2023-07-05,19
P002562,U0499,C005,2024-12-16,49
P002563,U0500,C013,2023-04-09,69
P002564,U0500,C010,2023-08-16,49
P002565,U0500,C012,2023-11-13,49
P002566,U0500,C002,2023-12-14,89
P002567,U0500,C009,2024-01-28,39
P002568,U0500,C011,2024-08-03,79
P002569,U0500,C014,2024-10-13,79
P002570,U0501,C012,2022-11-14,49
P002571,U0501,C004,2022-12-15,99
P002572,U0501,C014,2023-02-06,79
P002573,U0501,C010,2024-02-01,49
P002574,U0501,C001,2024-02-29,99
P002575,U0501,C006,2024-05-10,49
P002576,U0501,C013,2024-10-03,69
P002577,U0502,C014,2024-09-02,79
P002578,U0502,C015,2024-10-08,89
P002579,U0502,C006,2024-12-03,49
P002580,U0503,C009,2023-04-07,39
P002581,U0503,C001,2023-05-01,99
P002582,U0503,C004,2023-07-21,99
P002583,U0503,C007,2023-09-22,19
P002584,U0503,C011,2024-07-09,79
P002585,U0503,C015,2024-07-22,89
P002586,U0503,C002,2024-09-27,89
P002587,U0503,C012,2024-10-06,49
P002588,U0504,C012,2024-06-20,49
P002589,U0504,C005,2024-07-10,49
P002590,U0504,C011,2024-07-12,79
P002591,U0504,C001,2024-07-29,99
P002592,U0504,C010,2024-08-02,49
P002593,U0505,C008,2023-11-18,29
P002594,U0505,C010,2024-02-05,49
P002595,U0505,C001,2024-03-19,99
P002596,U0506,C008,2024-07-23,29
P002597,U0506,C005,2024-07-24,49
P002598,U0506,C012,2024-07-25,49
P002599,U0506,C013,2024-08-01,69
P002600,U0506,C003,2024-10-11,79
P002601,U0506,C011,2024-10-11,79
P002602,U0506,C002,2024-10-15,89
P002603,U0506,C001,2024-10-16,99
P002604,U0506,C004,2024-11-24,99
P002605,U0506,C010,2024-12-21,49
P002606,U0507,C003,2023-04-12,79
P002607,U0507,C008,2023-08-21,29
P002608,U0507,C009,2023-08-21,39
P002609,U0507,C005,2023-10-20,49
P002610,U0507,C015,2024-12-28,89
P002611,U0508,C009,2023-02-07,39
P002612,U0509,C008,2022-11-29,29
P002613,U0509,C009,2023-03-24,39
P002614,U0509,C013,2023-12-26,69
P002615,U0509,C011,2024-10-28,79
P002616,U0510,C008,2023-10-10,29
P002617,U0510,C001,2024-01-01,99
P002618,U0510,C010,2024-04-20,49
P002619,U0510,C009,2024-07-12,39
P002620,U0510,C011,2024-07-14,79
P002621,U0510,C004,2024-08-09,99
P002622,U0511,C007,2024-09-18,19
P002623,U0511,C009,2024-09-25,39
P002624,U0511,C015,2024-09-27,89
P002625,U0511,C013,2024-10-23,69
P002626,U0511,C006,2024-10-28,49
P002627,U0511,C005,2024-11-09,49
P002628,U0512,C013,2024-05-16,69
P002629,U0512,C009,2024-05-17,39
P002630,U0512,C012,2024-05-27,49
P002631,U0512,C010,2024-07-04,49
P002632,U0513,C008,2024-10-28,29
P002633,U0513,C014,2024-10-30,79
P002634,U0513,C010,2024-11-02,49
P002635,U0513,C007,2024-11-08,19
P002636,U0513,C013,2024-11-11,69
P002637,U0513,C001,2024-11-14,99
P002638,U0513,C005,2024-11-25,49
P002639,U0513,C003,2024-11-26,79
P002640,U0513,C006,2024-11-28,49
P002641,U0513,C002,2024-11-28,89
P002642,U0514,C003,2024-10-28,79
P002643,U0514,C012,2024-11-04,49
P002644,U0514,C010,2024-11-06,49
P002645,U0514,C008,2024-11-19,29
P002646,U0515,C005,2024-01-13,49
P002647,U0515,C012,2024-02-14,49
P002648,U0515,C013,2024-05-01,69
P002649,U0515,C010,2024-08-20,49
P002650,U0515,C003,2024-10-05,79
P002651,U0516,C007,2023-03-12,19
P002652,U0516,C012,2023-06-04,49
P002653,U0517,C005,2023-11-30,49
P002654,U0517,C007,2024-06-13,19
P002655,U0517,C006,2024-09-03,49
P002656,U0517,C012,2024-09-07,49
P002657,U0518,C015,2024-12-16,89
P002658,U0519,C012,2023-03-31,49
P002659,U0519,C008,2023-10-03,29
P002660,U0519,C009,2023-12-03,39
P002661,U0519,C015,2023-12-28,89
P002662,U0519,C007,2024-05-05,19
P002663,U0519,C002,2024-05-11,89
P002664,U0519,C010,2024-10-19,49
P002665,U0520,C014,2023-07-24,79
P002666,U0520,C013,2023-08-14,69
P002667,U0520,C011,2023-10-26,79
P002668,U0520,C008,2024-01-23,29
P002669,U0520,C002,2024-09-26,89
P002670,U0521,C008,2023-11-08,29
P002671,U0521,C005,2024-01-25,49
P002672,U0521,C011,2024-02-24,79
P002673,U0521,C007,2024-03-04,19
P002674,U0521,C009,2024-04-27,39
P002675,U0521,C002,2024-09-06,89
P002676,U0521,C006,2024-09-08,49
P002677,U0521,C015,2024-11-02,89
P002678,U0522,C003,2023-02-23,79
P002679,U0522,C006,2023-02-25,49
P002680,U0522,C007,2023-09-23,19
P002681,U0522,C015,2023-11-20,89
P002682,U0522,C013,2023-11-30,69
P002683,U0522,C001,2023-12-24,99
P002684,U0522,C005,2024-03-04,49
P002685,U0522,C012,2024-03-21,49
P002686,U0522,C004,2024-05-14,99
P002687,U0522,C009,2024-08-29,39
P002688,U0523,C006,2023-12-17,49
P002689,U0523,C004,2024-03-28,99
P002690,U0524,C015,2023-04-17,89
P002691,U0524,C014,2024-09-24,79
P002692,U0524,C007,2024-11-25,19
P002693,U0525,C011,2023-09-06,79
P002694,U0525,C009,2023-10-09,39
P002695,U0525,C004,2023-11-12,99
P002696,U0525,C003,2023-12-12,79
P002697,U0525,C012,2024-03-13,49
P002698,U0525,C002,2024-06-28,89
P002699,U0525,C010,2024-07-17,49
P002700,U0525,C015,2024-10-06,89
P002701,U0525,C014,2024-10-30,79
P002702,U0525,C005,2024-11-26,49
P002703,U0525,C013,2024-12-15,69
P002704,U0526,C008,2024-01-01,29
P002705,U0526,C005,2024-04-13,49
P002706,U0526,C002,2024-08-13,89
P002707,U0526,C014,2024-09-16,79
P002708,U0527,C001,2023-11-18,99
P002709,U0527,C003,2024-04-07,79
P002710,U0527,C011,2024-06-29,79
P002711,U0527,C014,2024-10-23,79
P002712,U0527,C002,2024-11-18,89
P002713,U0528,C004,2024-09-25,99
P002714,U0528,C005,2024-12-04,49
P002715,U0529,C002,2024-07-28,89
P002716,U0529,C012,2024-08-06,49
P002717,U0529,C010,2024-09-16,49
P002718,U0529,C015,2024-09-27,89
P002719,U0529,C009,2024-10-21,39
P002720,U0529,C006,2024-10-22,49
P002721,U0530,C015,2024-06-07,89
P002722,U0530,C013,2024-06-10,69
P002723,U0530,C008,2024-07-07,29
P002724,U0530,C004,2024-07-14,99
P002725,U0530,C011,2024-08-15,79
P002726,U0530,C009,2024-09-07,39
P002727,U0530,C014,2024-09-09,79
P002728,U0531,C010,2024-06-23,49
P002729,U0531,C015,2024-08-23,89
P002730,U0531,C002,2024-10-04,89
P002731,U0531,C009,2024-10-24,39
P002732,U0531,C011,2024-11-28,79
P002733,U0531,C004,2024-12-27,99
P002734,U0532,C014,2024-03-10,79
P002735,U0532,C004,2024-04-16,99
P002736,U0532,C001,2024-05-30,99
P002737,U0532,C008,2024-07-15,29
P002738,U0532,C002,2024-08-03,89
P002739,U0532,C003,2024-10-19,79
P002740,U0532,C013,2024-11-11,69
P002741,U0533,C006,2024-09-26,49
P002742,U0533,C003,2024-10-13,79
P002743,U0533,C009,2024-12-21,39
P002744,U0534,C002,2023-10-22,89
P002745,U0535,C013,2024-06-11,69
P002746,U0535,C009,2024-07-30,39
P002747,U0535,C001,2024-08-02,99
P002748,U0535,C012,2024-08-03,49
P002749,U0535,C011,2024-08-26,79
P002750,U0536,C010,2024-05-09,49
P002751,U0536,C007,2024-05-24,19
P002752,U0536,C004,2024-12-11,99
P002753,U0537,C001,2024-07-23,99
P002754,U0537,C011,2024-07-30,79
P002755,U0537,C005,2024-08-03,49
P002756,U0538,C005,2023-11-13,49
P002757,U0538,C012,2024-02-25,49
P002758,U0538,C004,2024-02-25,99
P002759,U0538,C001,2024-09-08,99
P002760,U0539,C004,2024-05-02,99
P002761,U0539,C010,2024-05-02,49
P002762,U0539,C009,2024-06-08,39
P002763,U0539,C003,2024-06-23,79
P002764,U0539,C007,2024-06-27,19
P002765,U0539,C008,2024-07-07,29
P002766,U0539,C006,2024-07-09,49
P002767,U0539,C014,2024-08-03,79
P002768,U0539,C013,2024-08-06,69
P002769,U0539,C011,2024-08-06,79
P002770,U0540,C005,2024-08-12,49
P002771,U0540,C004,2024-08-16,99
P002772,U0540,C015,2024-08-31,89
P002773,U0540,C009,2024-09-01,39
P002774,U0540,C007,2024-09-09,19
P002775,U0540,C008,2024-12-17,29
P002776,U0541,C012,2022-09-11,49
P002777,U0541,C001,2022-09-14,99
P002778,U0541,C014,2023-02-05,79
P002779,U0541,C013,2024-12-15,69
P002780,U0542,C010,2024-07-24,49
P002781,U0542,C006,2024-08-16,49
P002782,U0542,C002,2024-08-26,89
P002783,U0542,C013,2024-10-04,69
P002784,U0542,C007,2024-10-13,19
P002785,U0542,C012,2024-11-22,49
P002786,U0543,C004,2023-10-05,99
P002787,U0543,C015,2023-10-24,89
P002788,U0544,C011,2023-12-21,79
P002789,U0544,C002,2024-02-14,89
P002790,U0544,C014,2024-02-23,79
P002791,U0544,C013,2024-04-01,69
